gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Recency,Frequency,Monetary,Segment,churn_prob,Risk,Value,Action
Female,0,Yes,Yes,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,0,53,4,2495.2,0,0.18405211302403604,Low Risk,Medium Value,General engagement
Female,0,Yes,Yes,11,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.25,180.3,1,11,1,180.3,2,0.12522422050120177,Low Risk,Low Value,General engagement
Male,1,No,No,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,0,57,6,5913.95,1,0.38563441552073036,Medium Risk,High Value,Engage: Notifications + feature updates
Female,1,No,No,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,75.45,158.4,1,2,2,158.4,2,0.3004107885304758,Medium Risk,Low Value,General engagement
Female,1,No,No,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,No,Mailed check,54.85,104.2,1,2,3,104.2,2,0.19726927738645433,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,71,1,0,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),19.9,1389.35,0,71,1,1389.35,0,0.07588178727856096,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,1,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.4,19.4,0,1,1,19.4,2,0.1754582055807278,Low Risk,Low Value,General engagement
Male,0,Yes,No,68,1,1,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.05,1629.2,0,68,2,1629.2,0,0.06700956783454788,Low Risk,Low Value,General engagement
Male,0,Yes,No,72,1,0,DSL,1,1,1,1,1,1,Two year,No,Mailed check,84.45,6033.1,0,72,7,6033.1,1,0.047650578508746405,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,2,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.3,44.4,0,2,1,44.4,2,0.15651800483781264,Low Risk,Low Value,General engagement
Male,1,Yes,No,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,95.1,95.1,1,1,4,95.1,3,0.390820055184144,Medium Risk,Low Value,General engagement
Female,0,No,No,41,1,0,DSL,1,0,1,1,1,1,One year,Yes,Bank transfer (automatic),79.85,3320.75,0,41,6,3320.75,3,0.322536050670485,Medium Risk,Medium Value,General engagement
Male,0,Yes,Yes,72,1,1,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.55,1867.7,0,72,2,1867.7,0,0.0568980466752357,Low Risk,Low Value,General engagement
Male,0,Yes,No,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,75.5,438.0,1,6,2,438.0,2,0.27364043693132933,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,73.75,325.45,1,4,2,325.45,2,0.26703463444962927,Medium Risk,Low Value,General engagement
Male,0,No,No,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,96.05,1148.1,1,12,4,1148.1,3,0.33041642798063947,Medium Risk,Low Value,General engagement
Female,0,Yes,No,58,1,1,DSL,1,0,0,1,0,1,One year,Yes,Electronic check,68.4,3972.25,0,58,5,3972.25,1,0.2746549920656787,Medium Risk,Medium Value,General engagement
Female,0,No,No,7,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.65,155.9,0,7,1,155.9,2,0.15651800483781264,Low Risk,Low Value,General engagement
Female,0,Yes,No,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,Yes,Mailed check,55.15,3673.15,0,65,3,3673.15,0,0.16551258765423973,Low Risk,Medium Value,General engagement
Male,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,70.6,70.6,0,1,1,70.6,2,0.31681849237263676,Medium Risk,Low Value,General engagement
Male,0,Yes,No,56,1,0,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.95,1126.75,0,56,1,1126.75,0,0.15485126744367494,Low Risk,Low Value,General engagement
Male,0,No,No,4,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.0,73.45,0,4,1,73.45,2,0.15651800483781264,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,58,1,0,DSL,0,0,0,0,0,0,One year,Yes,Mailed check,44.1,2413.05,0,58,1,2413.05,0,0.16389756561216237,Low Risk,Medium Value,General engagement
Male,0,Yes,No,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),107.6,6912.7,0,62,6,6912.7,1,0.1650284546157173,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,26,1,1,DSL,1,1,0,0,0,0,One year,No,Electronic check,61.55,1581.95,0,26,4,1581.95,3,0.2006798434358364,Medium Risk,Low Value,General engagement
Male,0,No,No,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,0,62,5,5586.45,1,0.3009282396653816,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,58,1,0,Fiber optic,1,1,0,0,1,1,One year,No,Credit card (automatic),99.25,5846.65,0,58,5,5846.65,1,0.3931114801792065,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,No,68,1,1,DSL,1,1,1,1,1,1,Two year,Yes,Electronic check,91.7,6424.7,0,68,8,6424.7,1,0.052333925290795884,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,61,1,1,Fiber optic,1,1,1,0,0,1,One year,Yes,Credit card (automatic),100.7,6018.65,0,61,6,6018.65,1,0.38352823753093385,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,42,1,1,DSL,0,0,1,1,1,1,Two year,Yes,Credit card (automatic),78.45,3373.4,0,42,6,3373.4,1,0.08429676772492621,Low Risk,Medium Value,General engagement
Male,0,No,No,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,0,18,3,1537.9,3,0.3312299718130782,Medium Risk,Low Value,General engagement
Female,0,No,No,56,1,0,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),19.55,1080.55,0,56,1,1080.55,0,0.07486129919859814,Low Risk,Low Value,General engagement
Female,0,No,No,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,88.95,355.2,1,4,4,355.2,3,0.31744420747081015,Medium Risk,Low Value,General engagement
Female,0,No,No,4,1,0,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),20.45,82.85,0,4,1,82.85,2,0.15473335548696485,Low Risk,Low Value,General engagement
Female,0,No,Yes,35,1,0,DSL,1,1,0,0,0,0,One year,No,Credit card (automatic),55.6,2016.45,0,35,3,2016.45,0,0.20643151503964674,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,64,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,0,64,4,5327.25,1,0.27444355822607436,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,31,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,20.95,683.25,0,31,1,683.25,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,1,Yes,No,67,1,0,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),20.05,1263.05,0,67,1,1263.05,0,0.0735050672022656,Low Risk,Low Value,General engagement
Female,0,No,No,4,1,0,DSL,0,1,0,0,0,0,Month-to-month,No,Credit card (automatic),50.7,151.3,1,4,2,151.3,2,0.17434914197621754,Low Risk,Low Value,General engagement
Female,1,Yes,No,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,Yes,Electronic check,113.65,7714.65,0,70,8,7714.65,1,0.08384588357548615,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,No,Credit card (automatic),53.4,188.7,1,3,2,188.7,2,0.17076655184702072,Low Risk,Low Value,General engagement
Male,1,Yes,No,53,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,101.9,5549.4,1,53,5,5549.4,1,0.331011448928169,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,Yes,2,1,0,DSL,1,1,0,1,0,0,Two year,No,Mailed check,59.5,130.5,0,2,4,130.5,3,0.04711662276035446,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,0,29,3,2621.75,3,0.29998036770326575,Medium Risk,Medium Value,General engagement
Female,0,No,No,47,0,0,DSL,1,0,1,1,0,0,Two year,No,Mailed check,41.9,1875.25,0,47,3,1875.25,0,0.06296402554516785,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,68,1,1,Fiber optic,0,0,0,0,1,0,One year,Yes,Electronic check,83.0,5685.8,1,68,3,5685.8,1,0.30489404852156243,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,No,Yes,12,1,0,DSL,1,0,0,0,1,1,Month-to-month,Yes,Mailed check,69.85,837.5,0,12,4,837.5,3,0.16378487117754298,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,8,1,0,DSL,0,1,0,1,0,0,Month-to-month,No,Bank transfer (automatic),56.3,401.5,0,8,3,401.5,2,0.15378903332882354,Low Risk,Low Value,General engagement
Male,0,Yes,No,54,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,No,Electronic check,109.55,6118.95,0,54,7,6118.95,1,0.28313243870666077,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,Yes,69,1,0,Fiber optic,0,1,0,1,1,0,Two year,Yes,Mailed check,92.15,6480.9,0,69,4,6480.9,1,0.10741457149507559,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,26,1,1,DSL,1,1,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,0,26,5,1800.05,3,0.18190753910102067,Low Risk,Low Value,General engagement
Female,0,Yes,No,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,Yes,Bank transfer (automatic),97.0,7104.2,0,72,6,7104.2,1,0.1192209816627766,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,70,0,0,DSL,1,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),58.35,4214.25,0,70,5,4214.25,1,0.06900238455557452,Low Risk,Medium Value,General engagement
Male,0,No,Yes,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,50.6,50.6,1,1,2,50.6,2,0.2135591268510611,Medium Risk,Low Value,General engagement
Male,0,No,No,10,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,89.5,863.1,1,10,3,863.1,2,0.31854909278246074,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,28,1,0,Fiber optic,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),70.4,1992.2,0,28,1,1992.2,2,0.25985004003074874,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.8,69.8,1,1,1,69.8,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Female,0,Yes,No,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,94.3,1948.35,0,21,4,1948.35,3,0.30187168700946193,Medium Risk,Low Value,General engagement
Male,1,Yes,No,51,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,1,51,5,4750.95,1,0.3421546267167173,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,53,1,0,No,0,0,0,0,0,0,One year,No,Bank transfer (automatic),19.55,1007.9,0,53,1,1007.9,0,0.11871160090262668,Low Risk,Low Value,General engagement
Male,0,No,Yes,53,1,0,Fiber optic,1,1,1,0,0,1,One year,No,Electronic check,95.95,5036.9,0,53,5,5036.9,1,0.34721448371524716,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,No,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,101.05,2391.8,1,24,5,2391.8,3,0.3148649190344354,Medium Risk,Medium Value,General engagement
Female,0,Yes,No,70,1,1,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),94.8,6859.05,0,70,8,6859.05,1,0.05897941310151076,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,61,1,1,Fiber optic,1,1,1,0,1,1,One year,Yes,Electronic check,107.75,6521.9,0,61,7,6521.9,1,0.3961064495240705,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,11,1,0,DSL,1,0,0,1,0,0,One year,Yes,Mailed check,54.6,617.85,0,11,3,617.85,2,0.23524692860192506,Medium Risk,Low Value,General engagement
Male,0,No,No,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),71.3,157.75,0,2,1,157.75,2,0.24528347501228687,Medium Risk,Low Value,General engagement
Male,0,No,No,25,1,0,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),19.5,516.3,0,25,1,516.3,2,0.1800848735393142,Low Risk,Low Value,General engagement
Female,0,No,No,41,1,1,DSL,0,1,0,0,0,0,One year,Yes,Credit card (automatic),56.3,2364.0,0,41,3,2364.0,0,0.19978146137072472,Low Risk,Medium Value,General engagement
Male,0,Yes,No,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,94.7,1687.95,1,18,4,1687.95,3,0.30187168700946193,Medium Risk,Low Value,General engagement
Male,1,Yes,No,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,Yes,Bank transfer (automatic),104.15,7689.95,1,72,6,7689.95,1,0.1399669401751597,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,71,1,1,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),90.55,6239.05,0,71,8,6239.05,1,0.05228839805758476,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,34,1,0,DSL,1,1,1,0,0,0,One year,Yes,Mailed check,60.8,2042.05,0,34,4,2042.05,3,0.18933785090581157,Low Risk,Medium Value,General engagement
Male,0,No,No,29,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,0,29,5,2807.1,3,0.3544513163557936,Medium Risk,Medium Value,General engagement
Male,1,Yes,No,40,1,0,Fiber optic,1,1,1,1,1,0,One year,Yes,Credit card (automatic),98.15,4116.8,0,40,6,4116.8,1,0.41565942121646315,High Risk,Medium Value,General engagement
Male,0,Yes,No,36,0,0,DSL,1,0,1,0,0,0,One year,No,Mailed check,35.35,1317.95,0,36,2,1317.95,0,0.18637275703595485,Low Risk,Low Value,General engagement
Female,0,Yes,No,46,1,1,Fiber optic,0,1,0,1,1,1,One year,Yes,Electronic check,103.15,4594.65,0,46,6,4594.65,1,0.4585426470869121,High Risk,Medium Value,General engagement
Female,0,No,No,58,1,1,Fiber optic,1,1,1,0,1,1,One year,Yes,Electronic check,107.75,6332.75,0,58,7,6332.75,1,0.3961064495240705,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,No,No,39,1,1,Fiber optic,0,1,0,0,0,0,One year,No,Credit card (automatic),81.4,3213.75,0,39,3,3213.75,0,0.28487923199331633,Medium Risk,Medium Value,General engagement
Male,0,Yes,Yes,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,No,Credit card (automatic),61.45,229.55,1,4,3,229.55,2,0.19286657812574845,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,52,1,1,Fiber optic,0,1,1,0,1,0,One year,Yes,Credit card (automatic),95.7,4976.15,0,52,5,4976.15,1,0.29412619571759857,Medium Risk,Medium Value,General engagement
Male,1,Yes,No,70,1,1,Fiber optic,0,1,1,0,1,1,One year,Yes,Electronic check,104.8,7308.95,0,70,6,7308.95,1,0.4119089736411028,High Risk,High Value,Priority: Give discounts + personal offers
Male,1,Yes,No,65,1,0,Fiber optic,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,65,1,4555.2,0,0.28324432929184323,Medium Risk,Medium Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,44.95,44.95,0,1,1,44.95,2,0.21556564302622042,Medium Risk,Low Value,General engagement
Female,0,Yes,No,70,1,1,Fiber optic,0,0,1,0,1,1,One year,Yes,Electronic check,97.65,6982.5,0,70,5,6982.5,1,0.3879028847530923,Medium Risk,High Value,Engage: Notifications + feature updates
Female,1,Yes,Yes,29,0,0,DSL,0,1,1,0,0,0,Month-to-month,Yes,Mailed check,35.65,1025.15,0,29,2,1025.15,2,0.18318440306429928,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,90.55,90.55,1,1,3,90.55,2,0.3741019302139226,Medium Risk,Low Value,General engagement
Female,0,No,No,67,1,1,DSL,1,0,1,1,1,1,Two year,Yes,Mailed check,85.25,5714.2,0,67,7,5714.2,1,0.07363556902786948,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.5,19.5,0,1,1,19.5,2,0.20049318803807473,Medium Risk,Low Value,General engagement
Female,0,No,No,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,1,26,3,2274.35,3,0.307411508897715,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,30,1,1,No,0,0,0,0,0,0,Two year,Yes,Mailed check,25.1,789.55,0,30,2,789.55,2,0.05785723854801418,Low Risk,Low Value,General engagement
Female,0,Yes,No,48,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,0,48,5,4834.0,1,0.3656381604219147,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,55,1,0,DSL,1,1,0,0,0,0,Month-to-month,No,Electronic check,55.7,3131.8,0,55,3,3131.8,0,0.1370865534987684,Low Risk,Medium Value,General engagement
Male,0,No,No,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Mailed check,85.2,602.55,1,7,3,602.55,2,0.3147826506457801,Medium Risk,Low Value,General engagement
Male,0,No,No,37,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,Yes,Electronic check,91.15,3369.25,0,37,4,3369.25,3,0.2717238472718153,Medium Risk,Medium Value,General engagement
Female,0,Yes,No,31,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,0,31,3,2674.15,3,0.29851977085294107,Medium Risk,Medium Value,General engagement
Male,0,No,No,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,45.9,199.75,0,4,1,199.75,2,0.16670944521990072,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,72,1,1,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),25.1,1790.8,0,72,2,1790.8,0,0.0568980466752357,Low Risk,Low Value,General engagement
Male,1,No,No,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,91.4,449.75,1,5,3,449.75,2,0.3149963063078683,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,1,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.7,19.7,0,1,1,19.7,2,0.1754582055807278,Low Risk,Low Value,General engagement
Female,1,No,No,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,91.5,1400.3,0,15,3,1400.3,3,0.3149963063078683,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),51.3,411.6,0,8,2,411.6,2,0.15768856749040017,Low Risk,Low Value,General engagement
Female,0,No,No,35,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,21.1,741.0,0,35,1,741.0,0,0.16052085254871476,Low Risk,Low Value,General engagement
Female,1,No,No,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,No,Electronic check,104.75,5841.35,0,56,6,5841.35,1,0.3495716270964148,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,No,42,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,1,42,6,4512.7,1,0.40932799506243683,High Risk,Medium Value,General engagement
Male,1,Yes,Yes,65,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,Yes,Electronic check,85.75,5688.45,0,65,4,5688.45,1,0.23656265861556708,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,2,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,20.3,31.9,0,2,1,31.9,2,0.1099816367450572,Low Risk,Low Value,General engagement
Male,1,Yes,No,65,1,1,Fiber optic,1,0,0,0,1,1,One year,Yes,Electronic check,100.75,6674.65,0,65,5,6674.65,1,0.329691160996373,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.15,1345.75,0,18,2,1345.75,2,0.3115144060964449,Medium Risk,Low Value,General engagement
Female,0,No,No,23,1,1,DSL,1,0,1,0,1,1,One year,Yes,Electronic check,78.55,1843.05,0,23,6,1843.05,3,0.23703171880890025,Medium Risk,Low Value,General engagement
Female,0,No,No,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,45.3,196.95,1,4,1,196.95,2,0.1724055776710307,Low Risk,Low Value,General engagement
Male,0,Yes,No,70,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.85,1433.8,0,70,1,1433.8,0,0.07094178628140403,Low Risk,Low Value,General engagement
Female,0,No,No,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,50.7,214.55,0,4,2,214.55,2,0.18778101424416402,Low Risk,Low Value,General engagement
Male,0,No,No,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,0,19,1,865.85,2,0.17345271179679142,Low Risk,Low Value,General engagement
Female,0,No,No,18,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,No,Electronic check,77.8,1358.6,0,18,3,1358.6,3,0.3113667527771684,Medium Risk,Low Value,General engagement
Female,1,Yes,No,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,Yes,Electronic check,83.45,3147.15,0,38,3,3147.15,0,0.24408117051718756,Medium Risk,Medium Value,General engagement
Male,0,No,No,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),73.25,131.05,1,2,2,131.05,2,0.29430532102550944,Medium Risk,Low Value,General engagement
Male,0,No,No,47,1,1,Fiber optic,1,1,0,0,1,0,One year,No,Bank transfer (automatic),94.8,4535.85,0,47,5,4535.85,1,0.3673453709482823,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,52,1,0,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.1,1078.75,0,52,1,1078.75,0,0.07588178727856096,Low Risk,Low Value,General engagement
Male,0,No,No,9,1,1,DSL,0,0,0,0,0,1,Month-to-month,No,Mailed check,59.9,542.4,0,9,3,542.4,2,0.20206823954505512,Medium Risk,Low Value,General engagement
Female,0,Yes,No,26,1,1,DSL,1,1,1,1,1,1,One year,Yes,Credit card (automatic),90.1,2312.55,0,26,8,2312.55,3,0.3320178039892795,Medium Risk,Medium Value,General engagement
Male,0,Yes,Yes,8,1,0,DSL,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,51.05,415.05,1,8,2,415.05,2,0.16294116322469315,Low Risk,Low Value,General engagement
Male,0,Yes,No,44,1,0,DSL,0,1,1,1,1,0,One year,Yes,Electronic check,70.95,3250.45,0,44,5,3250.45,3,0.23337238110621011,Medium Risk,Medium Value,General engagement
Female,0,No,No,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,No,Mailed check,29.2,98.5,0,3,1,98.5,2,0.178650913732633,Low Risk,Low Value,General engagement
Male,0,No,No,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0,2,1,87.9,2,0.17345271179679142,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,1,9,3,754.65,2,0.3186731856345124,Medium Risk,Low Value,General engagement
